id	title	description	link	image_link	additional_image_link	price	sale_price	sale_price_effective_date	currency	availability	shipping_weight	brand	condition	product_type	google_product_category	payment_accepted	age	gender
114	Solid Oak Natural Headboard	"Designed to fit a 3ft devan base the Solid Oak Natural Headboard is a stunning piece. Every headboard is individually handmade from solid oak. Finished with a environmental friendly oil, to enhance the natural beauty. Lovingly sculptured the Oak Heart Headboard ads the perfect finish to any nursery or child&rsquo;s rooms.Delivery: Made to order so takes up to 4 weeks to be delivered."	http://www.lullabuy.co.uk/solid-oak-heart-headboard-141.html	http://www.lullabuy.co.uk/media/catalog/product/o/a/oak_headboard.jpg	 	250	 	 	GBP	in stock	11.0000 kg	lullabuy	new	Headboard	Furniture > Bedroom Furniture > Headboards & Footboards	"MasterCard,Visa"	Kids	Unisex
128	Brigbys Room Friends Giraffe Trophy Head	"Decorate your room, with the Room Friends Giraffe head. Room Friends are spectacular animal trophy style heads designed to be hung on the wall by a simple cord fixing. This, Giraffe Head will keep your Childs imagination running wild. As with all Room Friends, the Giraffe head have the quality and individuality that we have come to expect from Scandinavian design. The Brigbys Giraffe Tophy Head is three-dimensional but flat at the back of the head. They come with a hanging tab so that they can be displayed on the wall. As well as Giraffe heads, there are 20 different zoo and farm animals available in the range."	http://www.lullabuy.co.uk/brigbys-room-friends-giraffe-trophy-head.html	http://www.lullabuy.co.uk/media/catalog/product/B/R/BRIGGIRA.jpg	 	45	 	 	GBP	in stock	11.0000 kg	brigbys	new	Stuffed Toys	"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Toys"	"MasterCard,Visa"	Kids	Unisex
129	Brigbys Room Friends Polar Bear Trophy Head	"Decorate your room, with the Room Friends Polar Bear head. Room Friends are spectacular animal trophy style heads designed to be hung on the wall by a simple cord fixing. This, Polar Bear Head will keep your Childs imagination running wild. As with all Room Friends, the Polar Bear head have the quality and individuality that we have come to expect from Scandinavian design. The Brigbys Polar Bear Tophy Head is three-dimensional but flat at the back of the head. They come with a hanging tab so that they can be displayed on the wall. As well as Polar Bear heads, there are 20 different zoo and farm animals available in the range."	http://www.lullabuy.co.uk/brigbys-room-friends-polar-bear-trophy-head.html	http://www.lullabuy.co.uk/media/catalog/product/B/R/BRIGWBEAR.jpg	 	45	 	 	GBP	in stock	11.0000 kg	brigbys	new	Stuffed Toys	"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Toys"	"MasterCard,Visa"	Kids	Unisex
130	Brigbys Room Friends Lion Trophy Head	"Decorate your room, with the Room Friends Lion head. Room Friends are spectacular animal trophy style heads designed to be hung on the wall by a simple cord fixing. This, Lion Head will keep your Childs imagination running wild. As with all Room Friends, the Lion head have the quality and individuality that we have come to expect from Scandinavian design. The Brigbys Lion Tophy Head is three-dimensional but flat at the back of the head. They come with a hanging tab so that they can be displayed on the wall. As well as Lion heads, there are 20 different zoo and farm animals available in the range."	http://www.lullabuy.co.uk/brigbys-room-friends-lion-trophy-head.html	http://www.lullabuy.co.uk/media/catalog/product/B/R/BRIGLION.JPG	 	45	 	 	GBP	in stock	11.0000 kg	brigbys	new	Stuffed Toys	"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Toys"	"MasterCard,Visa"	Kids	Unisex
131	Brigbys Room Friends Tiger Trophy Head	"Decorate your room, with the Room Friends Tiger head. Room Friends are spectacular animal trophy style heads designed to be hung on the wall by a simple cord fixing. This, Tiger Head will keep your Childs imagination running wild. As with all Room Friends, the Tiger head have the quality and individuality that we have come to expect from Scandinavian design. The Brigbys Tiger Tophy Head is three-dimensional but flat at the back of the head. They come with a hanging tab so that they can be displayed on the wall. As well as Tiger heads, there are 20 different zoo and farm animals available in the range."	http://www.lullabuy.co.uk/brigbys-room-friends-tiger-trophy-head.html	http://www.lullabuy.co.uk/media/catalog/product/B/R/BRIGTIGER.JPG	 	45	 	 	GBP	in stock	11.0000 kg	brigbys	new	Stuffed Toys	"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Toys"	"MasterCard,Visa"	Kids	Unisex
132	Brigbys Room Friends Panda Trophy Head	"Decorate your room, with the Room Friends Panda head. Room Friends are spectacular animal trophy style heads designed to be hung on the wall by a simple cord fixing. This, Panda Head will keep your Childs imagination running wild. As with all Room Friends, the Panda head have the quality and individuality that we have come to expect from Scandinavian design. The Brigbys Panda Tophy Head is three-dimensional but flat at the back of the head. They come with a hanging tab so that they can be displayed on the wall. As well as Panda heads, there are 20 different zoo and farm animals available in the range."	http://www.lullabuy.co.uk/brigbys-room-friends-panda-trophy-head.html	http://www.lullabuy.co.uk/media/catalog/product/B/R/BRIGPANDA.JPG	 	45	 	 	GBP	in stock	11.0000 kg	brigbys	new	Stuffed Toys	"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Toys"	"MasterCard,Visa"	Kids	Unisex
133	Brigbys Room Friends Horse Trophy Head	"Decorate your room, with the Room Friends Horse head. Room Friends are spectacular animal trophy style heads designed to be hung on the wall by a simple cord fixing. This, Horse Head will keep your Childs imagination running wild. As with all Room Friends, the Horse head have the quality and individuality that we have come to expect from Scandinavian design. The Brigbys Horse Tophy Head is three-dimensional but flat at the back of the head. They come with a hanging tab so that they can be displayed on the wall. As well as Horse heads, there are 20 different zoo and farm animals available in the range."	http://www.lullabuy.co.uk/brigbys-room-friends-horse-trophy-head.html	http://www.lullabuy.co.uk/media/catalog/product/B/R/BRIGHORSE.JPG	 	45	 	 	GBP	in stock	11.0000 kg	brigbys	new	Stuffed Toys	"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Toys"	"MasterCard,Visa"	Kids	Unisex
134	Brigbys Room Friends Orangutan Trophy Head	"Decorate your room, with the Room Friends Orangutan head. Room Friends are spectacular animal trophy style heads designed to be hung on the wall by a simple cord fixing. This, Orangutan Head will keep your Childs imagination running wild. As with all Room Friends, the Orangutan head have the quality and individuality that we have come to expect from Scandinavian design. The Brigbys Orangutan Tophy Head is three-dimensional but flat at the back of the head. They come with a hanging tab so that they can be displayed on the wall. As well as Orangutan heads, there are 20 different zoo and farm animals available in the range."	http://www.lullabuy.co.uk/brigbys-room-friends-orangutan-trophy-head.html	http://www.lullabuy.co.uk/media/catalog/product/B/R/BRIGORAN.JPG	 	45	 	 	GBP	in stock	11.0000 kg	brigbys	new	Stuffed Toys	"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Toys"	"MasterCard,Visa"	Kids	Unisex
135	Brigbys Room Friends Brown Bear Trophy Head	"Decorate your room, with the Room Friends Brown Bear head. Room Friends are spectacular animal trophy style heads designed to be hung on the wall by a simple cord fixing. This, Brown Bear Head will keep your Childs imagination running wild. As with all Room Friends, the Brown Bear head have the quality and individuality that we have come to expect from Scandinavian design. The Brigbys Brown Bear Tophy Head is three-dimensional but flat at the back of the head. They come with a hanging tab so that they can be displayed on the wall. As well as Brown Bear heads, there are 20 different zoo and farm animals available in the range."	http://www.lullabuy.co.uk/brigbys-room-friends-brown-bear-trophy-head.html	http://www.lullabuy.co.uk/media/catalog/product/B/R/BRIGBBEAR.JPG	 	45	 	 	GBP	in stock	11.0000 kg	brigbys	new	Stuffed Toys	"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Toys"	"MasterCard,Visa"	Kids	Unisex
136	Brigbys Room Friends Cow Trophy Head	"Decorate your room, with the Room Friends Cow head. Room Friends are spectacular animal trophy style heads designed to be hung on the wall by a simple cord fixing. This, Cow Head will keep your Childs imagination running wild. As with all Room Friends, the Cow head have the quality and individuality that we have come to expect from Scandinavian design. The Brigbys Cow Tophy Head is three-dimensional but flat at the back of the head. They come with a hanging tab so that they can be displayed on the wall. As well as Cow heads, there are 20 different zoo and farm animals available in the range."	http://www.lullabuy.co.uk/brigbys-room-friends-cow-trophy-head.html	http://www.lullabuy.co.uk/media/catalog/product/B/R/BRIGCOW.JPG	 	45	 	 	GBP	in stock	11.0000 kg	brigbys	new	Stuffed Toys	"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Toys"	"MasterCard,Visa"	Kids	Unisex
137	Brigbys Room Friends Elephant Trophy Head	"Decorate your room, with the Room Friends Elephant head. Room Friends are spectacular animal trophy style heads designed to be hung on the wall by a simple cord fixing. This, Elephant Head will keep your Childs imagination running wild. As with all Room Friends, the Elephant head have the quality and individuality that we have come to expect from Scandinavian design. The Brigbys Elephant Tophy Head is three-dimensional but flat at the back of the head. They come with a hanging tab so that they can be displayed on the wall. As well as Elephant heads, there are 20 different zoo and farm animals available in the range."	http://www.lullabuy.co.uk/brigbys-room-friends-elephant-trophy-head.html	http://www.lullabuy.co.uk/media/catalog/product/B/R/BRIGELE.JPG	 	45	 	 	GBP	in stock	11.0000 kg	brigbys	new	Stuffed Toys	"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Toys"	"MasterCard,Visa"	Kids	Unisex
138	Brigbys Room Friends Walrus Trophy Head	"Decorate your room, with the Room Friends Walrus head. Room Friends are spectacular animal trophy style heads designed to be hung on the wall by a simple cord fixing. This, Walrus Head will keep your Childs imagination running wild. As with all Room Friends, the Walrus head have the quality and individuality that we have come to expect from Scandinavian design. The Brigbys Walrus Tophy Head is three-dimensional but flat at the back of the head. They come with a hanging tab so that they can be displayed on the wall. As well as Walrus heads, there are 20 different zoo and farm animals available in the range."	http://www.lullabuy.co.uk/brigbys-room-friends-walrus-trophy-head.html	http://www.lullabuy.co.uk/media/catalog/product/B/R/BRIGWALR.JPG	 	45	 	 	GBP	in stock	11.0000 kg	brigbys	new	Stuffed Toys	"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Toys"	"MasterCard,Visa"	Kids	Unisex
139	Brigbys Room Friends Buck Deer Trophy Head	"Decorate your room, with the Room Friends Buck Deer head. Room Friends are spectacular animal trophy style heads designed to be hung on the wall by a simple cord fixing. This, Buck Deer Head will keep your Childs imagination running wild. As with all Room Friends, the Buck Deer head have the quality and individuality that we have come to expect from Scandinavian design. The Brigbys Buck Deer Tophy Head is three-dimensional but flat at the back of the head. They come with a hanging tab so that they can be displayed on the wall. As well as Buck Deer heads, there are 20 different zoo and farm animals available in the range."	http://www.lullabuy.co.uk/brigbys-room-friends-buck-deer-trophy-head.html	http://www.lullabuy.co.uk/media/catalog/product/B/R/BRIGBUCK.JPG	 	45	 	 	GBP	in stock	11.0000 kg	brigbys	new	Stuffed Toys	"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Toys"	"MasterCard,Visa"	Kids	Unisex
140	Brigbys Room Friends Grizzly Bear Trophy Head	"Decorate your room, with the Room Friends Grizzly Bear head. Room Friends are spectacular animal trophy style heads designed to be hung on the wall by a simple cord fixing. This, Grizzly Bear Head will keep your Childs imagination running wild. As with all Room Friends, the Grizzly Bear head have the quality and individuality that we have come to expect from Scandinavian design. The Brigbys Grizzly Bear Tophy Head is three-dimensional but flat at the back of the head. They come with a hanging tab so that they can be displayed on the wall. As well as Grizzly Bear heads, there are 20 different zoo and farm animals available in the range."	http://www.lullabuy.co.uk/brigbys-room-friends-grizzly-bear-trophy-head.html	http://www.lullabuy.co.uk/media/catalog/product/B/R/BRIGGBEAR.JPG	 	45	 	 	GBP	in stock	11.0000 kg	brigbys	new	Stuffed Toys	"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Toys"	"MasterCard,Visa"	Kids	Unisex
141	Brigbys Room Friends Sheep Trophy Head	"Decorate your room, with the Room Friends Sheep head. Room Friends are spectacular animal trophy style heads designed to be hung on the wall by a simple cord fixing. This, Sheep Head will keep your Childs imagination running wild. As with all Room Friends, the Sheep head have the quality and individuality that we have come to expect from Scandinavian design. The Brigbys Sheep Tophy Head is three-dimensional but flat at the back of the head. They come with a hanging tab so that they can be displayed on the wall. As well as Sheep heads, there are 20 different zoo and farm animals available in the range."	http://www.lullabuy.co.uk/brigbys-room-friends-sheep-trophy-head.html	http://www.lullabuy.co.uk/media/catalog/product/B/R/BRIGSHEEP.JPG	 	45	 	 	GBP	in stock	11.0000 kg	brigbys	new	Stuffed Toys	"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Toys"	"MasterCard,Visa"	Kids	Unisex
142	Brigbys Room Friends Wolf Trophy Head	"Decorate your room, with the Room Friends Wolf head. Room Friends are spectacular animal trophy style heads designed to be hung on the wall by a simple cord fixing. This, Wolf Head will keep your Childs imagination running wild. As with all Room Friends, the Wolf head have the quality and individuality that we have come to expect from Scandinavian design. The Brigbys Wolf Tophy Head is three-dimensional but flat at the back of the head. They come with a hanging tab so that they can be displayed on the wall. As well as Wolf heads, there are 20 different zoo and farm animals available in the range."	http://www.lullabuy.co.uk/brigbys-room-friends-wolf-trophy-head.html	http://www.lullabuy.co.uk/media/catalog/product/B/R/BRIGWOLF.JPG	 	45	 	 	GBP	in stock	11.0000 kg	brigbys	new	Stuffed Toys	"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Toys"	"MasterCard,Visa"	Kids	Unisex
143	Brigbys Room Friends Zebra Trophy Head	"Decorate your room, with the Room Friends Zebra head. Room Friends are spectacular animal trophy style heads designed to be hung on the wall by a simple cord fixing. This, Zebra Head will keep your Childs imagination running wild. As with all Room Friends, the Zebra head have the quality and individuality that we have come to expect from Scandinavian design. The Brigbys Zebra Tophy Head is three-dimensional but flat at the back of the head. They come with a hanging tab so that they can be displayed on the wall. As well as Zebra heads, there are 20 different zoo and farm animals available in the range."	http://www.lullabuy.co.uk/brigbys-room-friends-zebra-trophy-head.html	http://www.lullabuy.co.uk/media/catalog/product/B/R/BRIGZEBRA.JPG	 	40	 	 	GBP	in stock	11.0000 kg	brigbys	new	Stuffed Toys	"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Toys"	"MasterCard,Visa"	Kids	Unisex
144	Brigbys Room Friends Rhino Trophy Head	"Decorate your room, with the Room Friends Rhino head. Room Friends are spectacular animal trophy style heads designed to be hung on the wall by a simple cord fixing. This, Rhino Head will keep your Childs imagination running wild. As with all Room Friends, the Rhino head have the quality and individuality that we have come to expect from Scandinavian design. The Brigbys Rhino Tophy Head is three-dimensional but flat at the back of the head. They come with a hanging tab so that they can be displayed on the wall. As well as Rhino heads, there are 20 different zoo and farm animals available in the range."	http://www.lullabuy.co.uk/brigbys-room-friends-rhino-trophy-head.html	http://www.lullabuy.co.uk/media/catalog/product/B/R/BRIGRHINO.jpg	 	45	 	 	GBP	in stock	11.0000 kg	brigbys	new	Stuffed Toys	"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Toys"	"MasterCard,Visa"	Kids	Unisex
145	Brigbys Room Friends Deer Trophy Head	"Decorate your room, with the Room Friends Deer head. Room Friends are spectacular animal trophy style heads designed to be hung on the wall by a simple cord fixing. This, Deer Head will keep your Childs imagination running wild. As with all Room Friends, the Deer head have the quality and individuality that we have come to expect from Scandinavian design. The Brigbys Deer Tophy Head is three-dimensional but flat at the back of the head. They come with a hanging tab so that they can be displayed on the wall. As well as Deer heads, there are 20 different zoo and farm animals available in the range."	http://www.lullabuy.co.uk/brigbys-room-friends-deer-trophy-head.html	http://www.lullabuy.co.uk/media/catalog/product/B/R/BRIGDEER.JPG	 	45	 	 	GBP	in stock	11.0000 kg	brigbys	new	Stuffed Toys	"Toys & Games > Toys > Dolls, Playsets & Toy Figures > Stuffed Toys"	"MasterCard,Visa"	Kids	Unisex
